sample_id,year,sequence,collection_type,treatment_status,boat_hatchery,port_landed,collection_lat,collection_long,agency_id,collection_date,species,run,stock,sent_on,sent_to,adipose_fin,fl_mm,weight_kg,egg_status,avg_egg_diam_mm,stdev_egg_diam_mm,avg_num_eggs,avg_sample_mass_g,avg_egg_TPP,pct_TPP,avg_egg_TMP,pct_TMP,avg_egg_TH,pct_TH,avg_total_egg_thi_nmol_g,avg_total_thi_per_egg_nmol,egg_thi_status,new_status,avg_liver_thi,avg_muscle_thi,avg_blood_thi,lipid_id,lipid_percent,fatmeter_1,fatmeter_2,fatmeter_3,fatmeter_4,fatmeter_avg,cwt,brood_year,stock_id,release_site,release_date,origin,notes,"QC by","Date of QC"
THIFEH25-FR-15,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,absent,811,4.31,M,NA,NA,5,1.06,1.26,6.72,1.03,5.48,16.48,87.80,18.77,3.96,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-16,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,748,3.79,M,NA,NA,6.5,1.27,0.51,5.30,0.32,3.32,8.79,91.38,9.62,1.87,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-17,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,781,4.255,M,NA,NA,5.5,1.2,0.75,5.78,0.36,2.77,11.87,91.45,12.98,2.82,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-18,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,absent,819,4.64,M,NA,NA,5.5,1.24,0.69,6.54,0.29,2.77,9.57,90.69,10.55,2.37,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-19,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,838,5.155,M,NA,NA,5.5,1.1,1.22,8.13,0.59,3.91,13.19,87.96,15.00,2.99,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-20,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,791,4.51,M,NA,NA,5,1.19,0.86,6.16,0.34,2.47,12.71,91.37,13.91,3.32,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-21,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,798,4.36,M,NA,NA,5.5,1.1,0.77,18.27,0.26,6.17,3.19,75.56,4.22,0.85,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-22,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,769,3.845,M,NA,NA,6,1.14,0.63,9.10,0.16,2.37,6.10,88.53,6.89,1.31,intermediate,"likely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-23,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,829,5.15,M,NA,NA,5.5,1.21,0.73,6.00,0.36,2.96,11.01,91.04,12.09,2.67,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-24,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,absent,813,4.19,M,NA,NA,6,1.14,0.74,5.36,0.47,3.39,12.55,91.25,13.76,2.61,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-25,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,778,4.445,M,NA,NA,6,1.08,0.82,22.51,0.35,9.50,2.49,67.99,3.66,0.66,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dorsal fin clip",SNL,1/14/26
THIFEH25-FR-26,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,absent,677,2.905,M,NA,NA,7.5,1.2,0.74,12.24,0.41,6.88,4.87,80.88,6.02,0.97,intermediate,"likely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-27,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,821,5.9,M,NA,NA,5.5,1.21,0.89,35.65,0.35,14.05,1.25,50.31,2.49,0.55,"critically low","severely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-28,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,724,3.28,M,NA,NA,4,1.03,0.84,39.71,0.29,13.86,0.99,46.44,2.12,0.55,"critically low","severely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-29,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,684,2.87,M,NA,NA,9.5,1.25,0.63,12.89,0.47,9.66,3.78,77.45,4.88,0.64,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THIFEH25-FR-30,2025,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/10/2025,chinook,fall,ccv,11/17/2025,SUNY,present,867,5.86,M,NA,NA,5,1.29,0.70,7.47,0.61,6.48,8.04,86.06,9.35,2.4,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SNL,1/14/26
THICNH25-SH-01,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,440,0.65,M,NA,NA,30,1.07,2.18,17.83,0.51,4.21,9.51,77.96,12.20,0.44,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no otoliths",MLW,3/21/2025
THICNH25-SH-02,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,593,1.505,M,NA,NA,18,1.05,1.39,8.19,1.10,6.49,14.44,85.32,16.92,0.98,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-03,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,479,0.9,M,NA,NA,21,1.13,1.63,7.48,0.66,3.05,19.47,89.46,21.76,1.17,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-04,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,587,1.63,M,NA,NA,14.5,1.06,2.39,19.64,0.49,4.01,9.28,76.35,12.15,0.89,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-05,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,604,2.02,M,NA,NA,12,1.23,1.95,16.58,0.53,4.54,9.27,78.88,11.75,1.2,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-06,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,583,1.74,M,NA,NA,11.5,1.17,1.83,15.61,0.55,4.72,9.32,79.67,11.70,1.19,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-07,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,591,2.025,M,NA,NA,15.5,1.25,1.09,6.81,0.47,2.95,14.40,90.24,15.96,1.28,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-08,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,499,0.93,M,NA,NA,22,1.16,1.59,21.80,0.34,4.65,5.36,73.55,7.29,0.38,intermediate,"likely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-09,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,502,1.24,M,NA,NA,16,1.32,0.71,5.77,0.46,3.72,11.20,90.51,12.38,1.02,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-10,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,520,1.13,M,NA,NA,20.5,1.21,0.73,5.87,0.65,5.21,11.02,88.92,12.39,0.73,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-11,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,489,1.025,M,NA,NA,23,1.03,2.25,14.47,0.91,5.88,12.39,79.65,15.55,0.69,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-12,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,458,0.845,M,NA,NA,13.5,1.03,1.17,12.12,0.41,4.23,8.09,83.65,9.67,0.74,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"only 1 oto",MLW,3/21/2025
THICNH25-SH-13,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,439,0.755,M,NA,NA,22,1.06,1.21,11.75,0.42,4.12,8.67,84.13,10.30,0.49,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-14,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,474,1.11,M,NA,NA,18.5,1.09,0.93,10.64,0.24,2.74,7.57,86.63,8.74,0.52,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-15,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,absent,475,1.1,M,NA,NA,14.5,1.12,1.26,18.01,0.34,4.81,5.40,77.19,7.00,0.54,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"only 1 oto",MLW,3/21/2025
THICNH25-SH-16,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,19,1.28,0.87,10.41,0.35,4.14,7.15,85.45,8.37,0.56,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-17,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,17.5,1.03,0.90,15.90,0.25,4.47,4.50,79.63,5.65,0.33,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-18,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,20,1.04,1.06,12.88,0.59,7.16,6.57,79.96,8.22,0.43,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-19,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,13.5,1.17,2.02,10.41,0.67,3.45,16.75,86.14,19.45,1.68,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-20,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,27.5,1.17,2.28,16.42,0.94,6.78,10.64,76.80,13.86,0.59,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-21,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,22,1.05,1.47,20.36,0.31,4.29,5.44,75.35,7.22,0.34,intermediate,"likely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-22,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,23.5,1.28,0.87,3.53,0.99,4.00,22.84,92.47,24.70,1.35,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-23,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,28,1.13,1.89,8.15,1.00,4.30,20.27,87.55,23.15,0.97,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-24,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,20.5,1.19,3.76,19.65,0.75,3.93,14.62,76.42,19.14,1.11,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-25,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,12.5,0.96,3.38,14.55,0.80,3.45,19.02,81.99,23.19,1.78,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-26,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,23,1.2,2.08,16.48,0.56,4.46,9.96,79.06,12.59,0.66,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-27,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,23.5,0.99,1.24,14.94,0.39,4.71,6.65,80.35,8.28,0.35,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-28,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,15.5,1.13,1.56,16.00,0.59,6.05,7.59,77.95,9.73,0.71,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-29,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,25,1.25,2.17,16.39,0.48,3.66,10.57,79.95,13.22,0.66,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THICNH25-SH-30,2025,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/7/2025,steelhead,steelhead,ccv,2/25/2025,SUNY,NA,NA,NA,M,NA,NA,25,1.05,1.43,17.69,0.58,7.24,6.05,75.07,8.06,0.34,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-01,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,557,1.175,M,NA,NA,17.5,1.19,2.08,NA,0.45,NA,7.78,NA,10.31,0.7,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples 01-15 collected by CWS, 16-45 by CDFW",MLW,3/21/2025
THITRH25-SH-02,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,604,1.385,M,NA,NA,19.5,1.27,0.66,NA,0.35,NA,3.43,NA,4.44,0.29,"critically low","severely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-03,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,729,2.865,M,NA,NA,13.5,1.33,1.39,NA,0.46,NA,7.35,NA,9.20,0.91,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-04,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,590,1.575,M,NA,NA,15.5,1.2,0.83,NA,0.33,NA,5.17,NA,6.33,0.49,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-05,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,548,1.195,M,NA,NA,17.5,1.07,1.19,NA,0.57,NA,6.45,NA,8.21,0.5,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-06,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,467,0.895,M,NA,NA,16,1.37,1.91,NA,0.39,NA,13.48,NA,15.79,1.36,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-07,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,614,1.59,M,NA,NA,12.5,1.12,1.53,NA,0.43,NA,8.00,NA,9.96,0.89,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-08,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,586,1.37,M,NA,NA,17,1.17,1.88,NA,0.59,NA,10.10,NA,12.57,0.86,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-09,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,616,1.81,M,NA,NA,14.5,1.22,1.90,NA,0.59,NA,8.94,NA,11.43,0.96,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-10,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,534,1.01,M,NA,NA,17,1.12,1.55,NA,0.64,NA,9.40,NA,11.59,0.77,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"only 1 eye",MLW,3/21/2025
THITRH25-SH-11,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,577,1.395,M,NA,NA,15.5,1.17,1.50,NA,0.80,NA,12.44,NA,14.74,1.11,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-12,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,600,1.555,M,NA,NA,13,1.09,2.46,NA,0.56,NA,16.05,NA,19.06,1.63,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-13,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,555,1.18,M,NA,NA,17.5,1.22,2.00,NA,0.61,NA,8.55,NA,11.16,0.78,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-14,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,550,1.15,M,NA,NA,18.5,1.14,1.61,NA,0.64,NA,7.29,NA,9.54,0.59,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THITRH25-SH-15,2025,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,2/11/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,534,1.005,M,NA,NA,21.5,1.16,1.61,NA,0.57,NA,4.72,NA,6.91,0.37,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,MLW,3/21/2025
THIMAD25-SH-01,2025,2,hatchery,NA,"mad river","blue lake",40.855974,-123.991413,NA,2/18/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,664,2.47,M,NA,NA,12,1.27,0.61,NA,0.42,NA,3.46,NA,4.48,0.48,"critically low","severely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"euthanized with MS222",MLW,3/21/2025
THIMAD25-SH-02,2025,2,hatchery,NA,"mad river","blue lake",40.855974,-123.991413,NA,2/18/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,764,3.59,M,NA,NA,9,1.27,0.80,NA,0.35,NA,4.51,NA,5.65,0.8,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"euthanized with MS222",MLW,3/21/2025
THIMAD25-SH-03,2025,2,hatchery,NA,"mad river","blue lake",40.855974,-123.991413,NA,2/18/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,643,2.59,M,NA,NA,11,1.08,1.40,NA,0.43,NA,8.57,NA,10.40,1.02,high,"unlikely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"euthanized with MS222",MLW,3/21/2025
THIMAD25-SH-04,2025,2,hatchery,NA,"mad river","blue lake",40.855974,-123.991413,NA,2/18/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,present,692,3.305,M,NA,NA,12.5,1.19,0.65,NA,0.16,NA,1.46,NA,2.27,0.22,"critically low","severely impacted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"euthanized with MS222",MLW,3/21/2025
THIMAD25-SH-05,2025,2,hatchery,NA,"mad river","blue lake",40.855974,-123.991413,NA,2/18/2025,steelhead,steelhead,coastal,2/25/2025,SUNY,absent,575,1.7,M,NA,NA,15,1.39,0.80,NA,0.32,NA,4.43,NA,5.54,0.51,low,impacted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"euthanized with MS222",MLW,3/21/2025
